ResponseId,WaveYear,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Gender,Age,Formal Education,Degree Status,Major,Experience_1,Experience_2,Experience_3,Experience_4,Experience_5,Experience_6,Q31_NPS_GROUP,Competition NPS,Q33_1,Q33_2,Q33_3,Q33_4,Prepared_Environment,Prepared_Rules,Prepared_Role,Prepared_Actions,Prepared_Communication,Prepared_Ethics,Scenario_Iterate,Scenario_OptionSelect_ParentTopics,Team ID,Differing abilities_1,Differing abilities_2,Differing abilities_3,CD-1,CD-2,CD-3,CD-4,OC-1,OC-2,OC-3,OC-4,OC-5,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q27_NPS_GROUP,Q27,Q28_NPS_GROUP,Q28,Q29_NPS_GROUP,Q29
R_22sJN2EDONJF0so,5.0,11/14/2021 18:06,11/14/2021 18:17,0,173.230.99.29,0,681,0,11/21/2021 18:17,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3pauV1NjaSSrHA3,5.0,11/14/2021 18:12,11/14/2021 18:19,0,204.62.51.54,36,377,0,11/21/2021 18:19,,,,,,,anonymous,EN,1,1,1,4,3,Information Technology,3,3,1,3,2,6,2,8,,,,,0.29,1.0,0.83,0.51,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_SIbAqSsTAGWYAbT,5.0,11/14/2021 18:04,11/14/2021 18:20,0,130.126.255.227,36,933,0,11/21/2021 18:20,,,,,,,anonymous,EN,3,2,1,4,1,Computer Science,7,5,1,4,0,2,2,7,,,,,0.35,0.71,0.76,0.51,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3e2jywF8oys1GE4,5.0,11/14/2021 18:17,11/14/2021 18:24,0,76.86.80.7,0,407,0,11/21/2021 18:24,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3Hkyjzkkew25gru,5.0,11/14/2021 18:08,11/14/2021 18:25,0,72.197.206.172,28,987,0,11/21/2021 18:25,,,,,,,anonymous,EN,1,2,1,1,3,Computer Science,1,2,0,4,2,1,1,6,,,,,0.3,0.2,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2yswstI0HZuYABC,5.0,11/14/2021 18:05,11/14/2021 18:41,0,47.34.153.187,4,2166,0,11/21/2021 18:41,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2zZQ4D1q4kBytbD,5.0,11/14/2021 18:07,11/15/2021 10:17,0,171.66.186.16,4,58243,0,11/22/2021 10:17,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_9yHuc9NJjL0tK5b,5.0,11/14/2021 18:05,11/15/2021 12:00,0,171.66.13.156,4,64511,0,11/22/2021 12:00,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_cLPVKvHQuhEnJUl,5.0,11/10/2022 13:47,11/10/2022 13:50,0,83.110.104.152,23,178,0,11/17/2022 13:50,,,,,,,qr,EN,1,2,2,4,4,Computing Security,7,5,1,1,4,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2faNs2HWhxLMs6d,8.0,1/15/2023 11:31,1/15/2023 11:33,0,129.21.255.76,100,97,1,1/15/2023 11:33,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,7,3,2,,,,,,,,,,,,,,,,,,7,1,1,1,4.0,4.0,5.0,2.0,4,5,4,5,5,,,,,,,,,,,
R_yNHpxWHYEKcZgWt,8.0,1/15/2023 11:31,1/15/2023 11:33,0,129.21.255.83,100,145,1,1/15/2023 11:33,,,,,43.0801,-77.6342,anonymous,EN,1,4,1,1,3,,7,4,2,,,,,,,,,,,,,,,,,,15,3,1,3,3.0,4.0,3.0,4.0,5,5,5,5,5,,,,,,,,,,,
R_sRwUBlLDCBMNu0N,8.0,1/15/2023 11:31,1/15/2023 11:33,0,129.21.255.78,100,151,1,1/15/2023 11:33,,,,,43.0801,-77.6342,anonymous,EN,1,2,3,4,4,,5,4,1,,,,,,,,,,,,,,,,,,8,3,1,4,4.0,5.0,6.0,5.0,4,4,4,4,4,,,,,,,,,,,
R_1BUTv5xf4iOnvHS,8.0,1/15/2023 11:33,1/15/2023 11:34,0,129.21.125.23,100,54,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2XilqxE9efRnL5X,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.89,100,130,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,5,4,2,,,,,,,,,,,,,,,,,,7,1,1,1,4.0,5.0,4.0,1.0,5,5,5,5,5,,,,,,,,,,,
R_Zs0wzSvJslTayRz,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.88,100,148,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,7,6,1,,,,,,,,,,,,,,,,,,15,4,2,1,4.0,4.0,5.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_sGO71qlmVj3c3br,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.72,100,169,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,1,1,,,,,,,,,,,,,,,,,,4,1,1,1,4.0,3.0,1.0,1.0,5,5,5,5,5,,,,,,,,,,,
R_10T2OSegTVGulSA,8.0,1/15/2023 11:31,1/15/2023 11:34,0,107.77.226.210,100,152,1,1/15/2023 11:34,,,,,40.8088,-73.9195,anonymous,EN,1,4,1,3,3,,7,4,2,,,,,,,,,,,,,,,,,,15,4,1,4,5.0,6.0,4.0,4.0,4,4,5,5,5,,,,,,,,,,,
R_1ImItEIRMTBkiTI,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.107,100,156,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,4,3,,4,4,2,,,,,,,,,,,,,,,,,,1,1,1,2,3.0,5.0,4.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_1FtRjGl4iiBMb43,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.89,100,150,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,1,,5,5,2,,,,,,,,,,,,,,,,,,8,1,1,3,4.0,4.0,3.0,3.0,4,4,4,4,4,,,,,,,,,,,
R_1LB5WmmNl5zK3mg,8.0,1/15/2023 11:31,1/15/2023 11:34,0,104.28.55.56,100,159,1,1/15/2023 11:34,,,,,43.1555,-77.6101,anonymous,EN,1,2,1,1,3,,5,5,1,,,,,,,,,,,,,,,,,,15,2,2,2,4.0,4.0,5.0,5.0,5,4,4,5,5,,,,,,,,,,,
R_1rxGpqQUzUdYfPz,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.103,100,147,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,1,5,2,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,4.0,2.0,1.0,4,5,5,4,4,,,,,,,,,,,
R_1gzscTOCYgVaxdZ,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.84,100,176,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,1,,3,4,1,,,,,,,,,,,,,,,,,,12,2,1,1,4.0,4.0,2.0,1.0,5,5,5,5,5,,,,,,,,,,,
R_3NRik6SxR2U8YLl,8.0,1/15/2023 11:32,1/15/2023 11:34,0,129.21.255.85,100,158,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,2,3,3,,1,2,1,,,,,,,,,,,,,,,,,,7,1,1,1,4.0,5.0,4.0,3.0,4,4,4,4,4,,,,,,,,,,,
R_NWL1sF8HOQC2MVz,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.79,100,162,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,6,6,6,,,,,,,,,,,,,,,,,,9,1,1,1,4.0,5.0,3.0,2.0,3,5,5,5,5,,,,,,,,,,,
R_3iQl44nD7OjDQs2,8.0,1/15/2023 11:32,1/15/2023 11:34,0,129.21.255.103,100,162,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,1,3,,1,3,1,,,,,,,,,,,,,,,,,,9,1,1,5,4.0,4.0,4.0,3.0,5,5,4,5,5,,,,,,,,,,,
R_27UxR64wjeF8f3H,8.0,1/15/2023 11:32,1/15/2023 11:34,0,129.21.255.104,100,163,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,3,5,1,,,,,,,,,,,,,,,,,,11,3,3,3,4.0,4.0,4.0,4.0,5,5,5,4,5,,,,,,,,,,,
R_27D8Q4uIiMzWH4L,8.0,1/15/2023 11:32,1/15/2023 11:34,0,129.21.255.82,100,166,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,4,1,,,,,,,,,,,,,,,,,,9,2,1,1,5.0,6.0,5.0,4.0,5,5,4,4,4,,,,,,,,,,,
R_PU4Bo63hjMgs1S9,8.0,1/15/2023 11:31,1/15/2023 11:34,0,174.208.49.82,100,176,1,1/15/2023 11:34,,,,,42.8861,-78.7457,anonymous,EN,1,2,1,4,3,,1,5,3,,,,,,,,,,,,,,,,,,10,4,1,1,4.0,5.0,3.0,1.0,5,5,5,4,5,,,,,,,,,,,
R_pt3lNYW9usrexlD,8.0,1/15/2023 11:32,1/15/2023 11:34,0,37.19.221.179,100,112,1,1/15/2023 11:34,,,,,29.7646,-95.3657,anonymous,EN,1,2,1,2,2,,5,5,3,,,,,,,,,,,,,,,,,,1,3,,,3.0,5.0,4.0,3.0,4,4,4,3,4,,,,,,,,,,,
R_264lDRrWOTf7eRA,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.104,100,207,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,7,4,2,,,,,,,,,,,,,,,,,,6,4,1,1,5.0,5.0,7.0,7.0,3,4,5,5,2,,,,,,,,,,,
R_2zhw6px4kZH6VQS,8.0,1/15/2023 11:31,1/15/2023 11:34,0,104.28.57.56,100,202,1,1/15/2023 11:34,,,,,43.1555,-77.6101,anonymous,EN,1,2,1,4,4,,6,5,2,,,,,,,,,,,,,,,,,,2,2,1,2,2.0,4.0,2.0,4.0,1,3,3,3,3,,,,,,,,,,,
R_1JUvh10fxHorHT0,8.0,1/15/2023 11:32,1/15/2023 11:34,0,129.21.255.104,100,130,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,3,7,2,,,,,,,,,,,,,,,,,,13,4,1,1,6.0,6.0,5.0,4.0,5,5,4,5,5,,,,,,,,,,,
R_2Ug3RgmD3l3iQ4L,8.0,1/15/2023 11:31,1/15/2023 11:34,0,129.21.255.73,100,202,1,1/15/2023 11:34,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,1,3,,3,3,1,,,,,,,,,,,,,,,,,,8,1,1,1,4.0,6.0,3.0,3.0,4,5,5,5,5,,,,,,,,,,,
R_3J8EsrbFVd6NADA,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.109,100,128,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,3,5,1,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,5.0,1.0,1.0,5,5,5,3,5,,,,,,,,,,,
R_1OMRBoBSob6USXE,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.82,100,194,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,7,6,2,,,,,,,,,,,,,,,,,,7,1,1,5,4.0,4.0,3.0,2.0,5,4,4,4,5,,,,,,,,,,,
R_1LpXO33QAYaqMG4,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.78,100,192,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,3,6,2,,,,,,,,,,,,,,,,,,12,2,1,1,6.0,6.0,6.0,4.0,4,4,5,3,5,,,,,,,,,,,
R_3sghib47c5h8xAX,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.85,100,181,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,1,1,,,,,,,,,,,,,,,,,,9,1,1,1,4.0,6.0,2.0,2.0,5,5,5,5,4,,,,,,,,,,,
R_25vgyhxb3hROPfQ,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.74,100,176,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,4,,6,6,2,,,,,,,,,,,,,,,,,,2,1,1,1,4.0,5.0,4.0,4.0,4,4,5,5,5,,,,,,,,,,,
R_Y6x88bGTNRtoNax,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.194.188.30,100,148,1,1/15/2023 11:35,,,,,42.723,-73.8177,anonymous,EN,1,2,1,2,3,,2,4,2,,,,,,,,,,,,,,,,,,11,1,1,1,4.0,5.0,3.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_qUfRBdnohBoSUG5,8.0,1/15/2023 11:32,1/15/2023 11:35,0,107.77.226.195,100,185,1,1/15/2023 11:35,,,,,40.8088,-73.9195,anonymous,EN,1,2,1,4,3,,7,6,4,,,,,,,,,,,,,,,,,,11,1,1,2,5.0,5.0,4.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_2uKEupcbK3TuLDz,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.73,100,137,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,7,3,1,,,,,,,,,,,,,,,,,,15,2,1,1,5.0,6.0,4.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_24jd2DbZwZuUMA1,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.125.24,100,192,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,4,3,,6,5,1,,,,,,,,,,,,,,,,,,2,1,1,1,3.0,5.0,3.0,2.0,4,5,5,5,5,,,,,,,,,,,
R_1DZjGEhxX9ReygX,8.0,1/15/2023 11:31,1/15/2023 11:35,0,174.208.40.124,100,228,1,1/15/2023 11:35,,,,,42.8354,-78.7573,anonymous,EN,1,4,1,3,3,,5,5,1,,,,,,,,,,,,,,,,,,15,5,5,5,7.0,7.0,4.0,3.0,4,5,5,5,5,,,,,,,,,,,
R_2xKtfwJnDe1PhBe,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.194.188.59,100,154,1,1/15/2023 11:35,,,,,42.723,-73.8177,anonymous,EN,1,2,1,1,3,,1,4,2,,,,,,,,,,,,,,,,,,13,1,1,1,7.0,7.0,3.0,4.0,5,5,5,5,4,,,,,,,,,,,
R_3nUV8BK7gTFzlKr,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.101,100,205,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,4,,1,4,3,,,,,,,,,,,,,,,,,,14,4,1,4,7.0,5.0,4.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_31Tc68QDPndYF3T,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.76,100,201,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,4,4,1,,,,,,,,,,,,,,,,,,2,1,1,1,4.0,5.0,3.0,3.0,4,5,4,5,5,,,,,,,,,,,
R_3MS7Y7h2ZMaY2n9,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.194.188.56,100,201,1,1/15/2023 11:35,,,,,42.723,-73.8177,anonymous,EN,1,2,1,3,3,,4,2,2,,,,,,,,,,,,,,,,,,11,2,1,1,5.0,5.0,4.0,3.0,4,5,5,5,5,,,,,,,,,,,
R_6RHZMK0efZ467lv,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.88,100,156,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,5,4,2,,,,,,,,,,,,,,,,,,5,1,1,1,5.0,3.0,6.0,3.0,1,5,4,4,5,,,,,,,,,,,
R_TbgZnIAsxge98Dn,8.0,1/15/2023 11:33,1/15/2023 11:35,0,129.21.255.99,100,149,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,5,5,2,,,,,,,,,,,,,,,,,,6,1,1,1,2.0,3.0,,7.0,2,5,5,5,5,,,,,,,,,,,
R_1jj3jS07OpOHwMk,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.192.43.25,100,199,1,1/15/2023 11:35,,,,,42.9297,-78.7434,anonymous,EN,1,2,1,3,3,,3,4,1,,,,,,,,,,,,,,,,,,6,1,1,2,4.0,5.0,2.0,4.0,5,5,5,5,5,,,,,,,,,,,
R_37wmEEwZjs1L8t3,8.0,1/15/2023 11:31,1/15/2023 11:35,0,107.77.226.26,100,227,1,1/15/2023 11:35,,,,,40.8088,-73.9195,anonymous,EN,1,1,1,2,3,,6,4,2,,,,,,,,,,,,,,,,,,2,4,4,4,3.0,2.0,3.0,1.0,4,5,5,4,5,,,,,,,,,,,
R_PZgKo6hgX7amwOl,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.83,100,173,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,7,4,2,,,,,,,,,,,,,,,,,,12,3,1,2,4.0,6.0,5.0,4.0,4,4,4,5,5,,,,,,,,,,,
R_33yxb88IeCzZfvT,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.192.43.76,100,181,1,1/15/2023 11:35,,,,,42.9297,-78.7434,anonymous,EN,1,1,1,3,4,,4,1,1,,,,,,,,,,,,,,,,,,1,1,1,2,5.0,7.0,,,5,4,4,4,4,,,,,,,,,,,
R_PzWaQaCnoDjVeSJ,8.0,1/15/2023 11:32,1/15/2023 11:35,0,166.194.188.81,100,188,1,1/15/2023 11:35,,,,,42.723,-73.8177,anonymous,EN,1,2,1,4,3,,7,2,2,,,,,,,,,,,,,,,,,,3,2,1,1,5.0,4.0,4.0,2.0,4,4,4,4,4,,,,,,,,,,,
R_2qaZH8uz5miX2PX,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.84,100,260,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,3,3,1,,,,,,,,,,,,,,,,,,4,1,1,1,5.0,3.0,4.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_3s5FKyDP48eI9Mg,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.99,100,177,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,7,7,1,,,,,,,,,,,,,,,,,,11,3,1,1,4.0,6.0,6.0,5.0,5,5,5,5,5,,,,,,,,,,,
R_1DIK0eGkOfVVVkj,8.0,1/15/2023 11:32,1/15/2023 11:35,0,129.21.255.85,100,228,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,2,3,1,,,,,,,,,,,,,,,,,,9,1,1,1,4.0,3.0,5.0,4.0,5,5,5,5,5,,,,,,,,,,,
R_24CAgBbe2x3q9qg,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.75,100,246,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,4,4,,7,5,1,,,,,,,,,,,,,,,,,,7,1,1,1,4.0,5.0,4.0,1.0,5,5,5,5,4,,,,,,,,,,,
R_1OuBFVoDvSA09ax,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.255.85,100,244,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,1,,3,6,1,,,,,,,,,,,,,,,,,,5,1,1,1,4.0,4.0,3.0,4.0,4,5,5,5,5,,,,,,,,,,,
R_2tJcm0nfeYUkQse,8.0,1/15/2023 11:31,1/15/2023 11:35,0,129.21.60.169,100,266,1,1/15/2023 11:35,,,,,43.0801,-77.6342,anonymous,EN,1,2,2,4,4,,6,6,2,,,,,,,,,,,,,,,,,,5,1,1,1,4.0,3.0,4.0,1.0,5,5,5,3,4,,,,,,,,,,,
R_2y8VztLYIx40SOI,8.0,1/15/2023 11:33,1/15/2023 11:36,0,129.21.255.88,100,163,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,1,,2,4,1,,,,,,,,,,,,,,,,,,12,1,1,1,4.0,4.0,2.0,1.0,4,5,5,4,4,,,,,,,,,,,
R_23dIjfAjq72h8RT,8.0,1/15/2023 11:33,1/15/2023 11:36,0,107.174.17.253,100,138,1,1/15/2023 11:36,,,,,41.4712,-81.5248,anonymous,EN,1,2,1,1,3,,4,2,1,,,,,,,,,,,,,,,,,,8,1,1,1,4.0,4.0,6.0,7.0,4,4,5,4,5,,,,,,,,,,,
R_1JDWKVQtIGRRtlV,8.0,1/15/2023 11:32,1/15/2023 11:36,0,129.21.255.100,100,205,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,1,,2,2,2,,,,,,,,,,,,,,,,,,8,3,1,1,5.0,5.0,4.0,5.0,2,4,5,5,4,,,,,,,,,,,
R_25zI186DoQTjb7C,8.0,1/15/2023 11:31,1/15/2023 11:36,0,129.21.255.100,100,248,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,4,4,3,,4,3,3,,,,,,,,,,,,,,,,,,14,1,3,3,4.0,4.0,3.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_0vcrfZPcVlT6rOp,8.0,1/15/2023 11:32,1/15/2023 11:36,0,129.21.255.87,100,205,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,1,,1,4,1,,,,,,,,,,,,,,,,,,8,1,1,1,2.0,4.0,5.0,2.0,4,4,5,4,4,,,,,,,,,,,
R_2ZHs4iiJ7HZ7TDL,8.0,1/15/2023 11:32,1/15/2023 11:36,0,172.226.194.15,100,209,1,1/15/2023 11:36,,,,,40.7425,-73.9877,anonymous,EN,1,2,1,3,3,,7,3,2,,,,,,,,,,,,,,,,,,3,1,1,3,5.0,5.0,4.0,5.0,5,4,4,5,4,,,,,,,,,,,
R_De51dbV3DCZMBl7,8.0,1/15/2023 11:33,1/15/2023 11:36,0,129.21.255.72,100,202,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,2,4,3,,3,5,2,,,,,,,,,,,,,,,,,,7,1,1,1,3.0,4.0,3.0,2.0,4,4,5,5,4,,,,,,,,,,,
R_BwRyBNRiFemdJKN,8.0,1/15/2023 11:32,1/15/2023 11:36,0,129.21.255.89,100,244,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,1,3,1,,,,,,,,,,,,,,,,,,12,1,1,1,4.0,5.0,4.0,2.0,5,5,4,4,4,,,,,,,,,,,
R_1H5z63vFrZamtop,8.0,1/15/2023 11:33,1/15/2023 11:36,0,129.21.255.107,100,196,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,,1,1,1,,2,5,1,,,,,,,,,,,,,,,,,,3,3,1,1,4.0,5.0,,4.0,5,4,4,4,3,,,,,,,,,,,
R_1LeCnMj6TwWQFks,8.0,1/15/2023 11:33,1/15/2023 11:36,0,107.77.226.177,100,163,1,1/15/2023 11:36,,,,,40.8088,-73.9195,anonymous,EN,1,2,1,3,1,,7,5,4,,,,,,,,,,,,,,,,,,1,1,1,1,7.0,7.0,5.0,4.0,5,5,5,5,5,,,,,,,,,,,
R_1ibak5DewrJfac6,8.0,1/15/2023 11:34,1/15/2023 11:36,0,129.21.255.72,100,137,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,1,3,1,,,,,,,,,,,,,,,,,,5,1,1,1,2.0,4.0,5.0,2.0,3,5,3,3,4,,,,,,,,,,,
R_3NQwK4XXVMSg43o,8.0,1/15/2023 11:33,1/15/2023 11:36,0,129.21.255.94,100,172,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,2,3,1,,,,,,,,,,,,,,,,,,11,1,1,1,4.0,4.0,2.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_1mtqpeVFNzf05AA,8.0,1/15/2023 11:33,1/15/2023 11:36,0,129.21.100.196,100,195,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,2,4,2,,,,,,,,,,,,,,,,,,5,1,1,1,4.0,4.0,3.0,2.0,4,4,4,4,4,,,,,,,,,,,
R_2awAYvnkbaNqV8n,8.0,1/15/2023 11:34,1/15/2023 11:36,0,166.194.188.57,100,155,1,1/15/2023 11:36,,,,,42.723,-73.8177,anonymous,EN,1,2,1,2,3,,3,3,1,,,,,,,,,,,,,,,,,,9,3,1,1,4.0,4.0,4.0,4.0,4,4,4,4,4,,,,,,,,,,,
R_3COUVUPmnDWl7Ew,8.0,1/15/2023 11:32,1/15/2023 11:36,0,166.194.188.53,100,245,1,1/15/2023 11:36,,,,,42.723,-73.8177,anonymous,EN,1,2,2,2,3,,2,3,1,,,,,,,,,,,,,,,,,,1,3,1,5,5.0,6.0,3.0,4.0,4,5,5,5,5,,,,,,,,,,,
R_1GNAJcaQIzpYOZU,8.0,1/15/2023 11:32,1/15/2023 11:36,0,129.21.255.94,100,278,1,1/15/2023 11:36,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,1,,3,5,1,,,,,,,,,,,,,,,,,,6,4,1,,5.0,5.0,7.0,1.0,3,5,5,4,5,,,,,,,,,,,
R_8B0I5vTYXsP4jst,8.0,1/15/2023 11:32,1/15/2023 11:37,0,166.194.188.63,100,294,1,1/15/2023 11:37,,,,,42.723,-73.8177,anonymous,EN,1,2,1,4,1,,7,4,1,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,5.0,4.0,1.0,5,5,5,5,5,,,,,,,,,,,
R_8ihPmMRU6QzKmid,8.0,1/15/2023 11:32,1/15/2023 11:37,0,129.21.255.109,100,252,1,1/15/2023 11:37,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,3,3,,7,3,1,,,,,,,,,,,,,,,,,,3,2,1,1,6.0,6.0,5.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_2QRmAyPTb4FYDdu,8.0,1/15/2023 11:32,1/15/2023 11:37,0,172.58.229.162,100,287,1,1/15/2023 11:37,,,,,40.8312,-73.9067,anonymous,EN,1,1,1,1,3,,2,2,2,,,,,,,,,,,,,,,,,,14,5,2,,4.0,5.0,6.0,4.0,4,4,4,4,4,,,,,,,,,,,
R_1SUo7vtYVixZ8SB,8.0,1/15/2023 11:32,1/15/2023 11:37,0,129.21.255.104,100,276,1,1/15/2023 11:37,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,7,3,1,,,,,,,,,,,,,,,,,,3,1,1,4,5.0,7.0,5.0,3.0,5,5,5,4,3,,,,,,,,,,,
